Match_No_,Player_id,Player_name,Player_Country,Opponent_Team,Ground_Name,Balls_Faced,SR,_4s,_6s,inning1,inning2,inning1_score,inning2_score,Bowler_1_name,Bowler_1_matches,Bowler_1_innings_,Bowler_1_total_overs,Bowler_1_maidens_earned,Bowler_1_wickets_taken,Bowler_1_economy,Bowler_1_SR,Bowler_2_name,Bowler_2_matches,Bowler_2_innings_,Bowler_2_total_overs,Bowler_2_maidens_earned,Bowler_2_wickets_taken,Bowler_2_economy,Bowler_2_SR,Bowler_3_name,Bowler_3_matches,Bowler_3_innings_,Bowler_3_total_overs,Bowler_3_maidens_earned,Bowler_3_wickets_taken,Bowler_3_economy,Bowler_3_SR,G_matches,G_Inns,G_Not_Outs,G_Runs,G_HS,G_Balls_Faced,G_AVG,G_SR,G_100,G_50,G_0s,G_4s,G_6s,Runs
1473,530812,Akeal_Hosein,West_Indies,6,292,0,0,0,0,India,West_Indies,186,178,Bhuvneshwar_Kumar,18,18,63,1,13,7.25,29,Deepak_Chahar,7,7,23.2,1,9,8.48,15.5,Yuzvendra_Chahal,5,5,19,0,6,8.68,19,2,1,0,10,10,12,10,83.33,0,0,0,0,1,0
1607,530812,Akeal_Hosein,West_Indies,25,629,0,0,0,0,West_Indies,Bangladesh,193,158,Taskin_Ahmed,3,2,7,0,0,9,0,Mahedi_Hasan,3,12,0,79,0,18,0,Mustafizur_Rahman,10,9,28.1,1,15,10.79,11.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,530812,Akeal_Hosein,West_Indies,25,1986,3,100,0,0,Bangladesh,West_Indies,163,169,Nasum_Ahmed,1,4,0,44,0,12,0,Mahedi_Hasan,3,12,0,79,0,18,0,Shakib_Al_Hasan,14,13,47,0,21,6.93,13.4,4,1,1,3,3,3,0,100,0,0,0,0,0,3
1702,530812,Akeal_Hosein,West_Indies,6,2041,15,73.33,0,1,India,West_Indies,190,122,Bhuvneshwar_Kumar,18,18,63,1,13,7.25,29,Arshdeep_Singh,5,17.1,0,113,0,14.7,0,Ravindra_Jadeja,12,12,36.3,1,11,8.95,19.9,1,1,0,11,11,15,11,73.33,0,0,0,0,1,11
1718,530812,Akeal_Hosein,West_Indies,6,576,0,0,0,0,India,West_Indies,138,141,Bhuvneshwar_Kumar,18,18,63,1,13,7.25,29,Arshdeep_Singh,5,17.1,0,113,0,14.7,0,Ravindra_Jadeja,12,12,36.3,1,11,8.95,19.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,530812,Akeal_Hosein,West_Indies,6,576,0,0,0,0,West_Indies,India,164,165,Deepak_Hooda,2,2,0,5,0,0,0,Bhuvneshwar_Kumar,18,18,63,1,13,7.25,29,Avesh_Khan,5,15.2,0,157,0,30.6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,530812,Akeal_Hosein,West_Indies,6,2405,10,30,0,0,India,West_Indies,191,132,Bhuvneshwar_Kumar,18,18,63,1,13,7.25,29,Avesh_Khan,5,15.2,0,157,0,30.6,0,Axar_Patel,2,7,1,63,0,8.4,0,1,1,0,3,3,10,3,30,0,0,0,0,0,3
1735,530812,Akeal_Hosein,West_Indies,5,200,0,0,0,0,New_Zealand,West_Indies,145,150,Michael_Bracewell,2,6,1,29,0,12,0,Mitchell_Santner,9,8,24,0,9,7.37,16,Tim_Southee,16,15,57.3,0,21,8.99,16.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,530812,Akeal_Hosein,West_Indies,2,209,19,131.57,3,1,Australia,West_Indies,178,147,Mitchell_Starc,10,10,40,0,14,8.77,17.1,Josh_Hazlewood,8,8,31,1,12,7.9,15.5,Pat_Cummins,5,5,20,1,8,8.4,15,1,1,0,25,25,19,25,131.57,0,0,0,3,1,25
1702,670031,Alzarri_Joseph,West_Indies,6,2041,11,45.45,0,0,India,West_Indies,190,122,Bhuvneshwar_Kumar,18,18,63,1,13,7.25,29,Arshdeep_Singh,5,17.1,0,113,0,14.7,0,Ravindra_Jadeja,12,12,36.3,1,11,8.95,19.9,1,1,1,5,5,11,0,45.45,0,0,0,0,0,5
1718,670031,Alzarri_Joseph,West_Indies,6,576,0,0,0,0,India,West_Indies,138,141,Bhuvneshwar_Kumar,18,18,63,1,13,7.25,29,Arshdeep_Singh,5,17.1,0,113,0,14.7,0,Ravindra_Jadeja,12,12,36.3,1,11,8.95,19.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,670031,Alzarri_Joseph,West_Indies,6,576,0,0,0,0,West_Indies,India,164,165,Deepak_Hooda,2,2,0,5,0,0,0,Bhuvneshwar_Kumar,18,18,63,1,13,7.25,29,Avesh_Khan,5,15.2,0,157,0,30.6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,670031,Alzarri_Joseph,West_Indies,6,2405,10,60,0,0,India,West_Indies,191,132,Bhuvneshwar_Kumar,18,18,63,1,13,7.25,29,Avesh_Khan,5,15.2,0,157,0,30.6,0,Axar_Patel,2,7,1,63,0,8.4,0,1,1,1,6,6,10,0,60,0,0,0,0,0,6
1735,670031,Alzarri_Joseph,West_Indies,5,200,0,0,0,0,New_Zealand,West_Indies,145,150,Michael_Bracewell,2,6,1,29,0,12,0,Mitchell_Santner,9,8,24,0,9,7.37,16,Tim_Southee,16,15,57.3,0,21,8.99,16.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,670031,Alzarri_Joseph,West_Indies,2,950,7,100,0,1,West_Indies,Australia,145,146,Mitchell_Starc,10,10,40,0,14,8.77,17.1,Josh_Hazlewood,8,8,31,1,12,7.9,15.5,Pat_Cummins,5,5,20,1,8,8.4,15,1,1,0,7,7,7,7,100,0,0,0,0,1,7
1808,670031,Alzarri_Joseph,West_Indies,2,209,7,157.14,2,0,Australia,West_Indies,178,147,Mitchell_Starc,10,10,40,0,14,8.77,17.1,Josh_Hazlewood,8,8,31,1,12,7.9,15.5,Pat_Cummins,5,5,20,1,8,8.4,15,1,1,1,11,11,7,0,157.14,0,0,0,2,0,11
1075,670035,Brandon_King,West_Indies,8,2503,25,132,5,1,West_Indies,Sri_Lanka,196,171,Lasith_Malinga,10,10,35.4,0,13,8.41,16.4,Thisara_Perera,10,6,12.2,0,0,11.35,0,Angelo_Mathews,14,10,24,1,7,6.7,20.5,1,1,0,33,33,25,33,132,0,0,0,5,1,33
1078,670035,Brandon_King,West_Indies,8,2503,21,204.76,6,2,Sri_Lanka,West_Indies,155,158,Lasith_Malinga,10,10,35.4,0,13,8.41,16.4,Thisara_Perera,10,6,12.2,0,0,11.35,0,Angelo_Mathews,14,10,24,1,7,6.7,20.5,2,2,0,76,43,46,38,165.21,0,0,0,11,3,43
1108,670035,Brandon_King,West_Indies,5,283,10,130,2,0,West_Indies,New_Zealand,180,179,Tim_Southee,16,15,57.3,0,21,8.99,16.4,Kyle_Jamieson,2,7,0,41,0,21,0,Hamish_Bennett,0,0,0,0,0,0,0,1,1,0,13,13,10,13,130,0,0,0,2,0,13
1110,670035,Brandon_King,West_Indies,5,2524,1,0,0,0,New_Zealand,West_Indies,238,166,Tim_Southee,16,15,57.3,0,21,8.99,16.4,Kyle_Jamieson,2,7,0,41,0,21,0,Lockie_Ferguson,5,5,17,0,8,6.17,12.7,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1448,670035,Brandon_King,West_Indies,7,176,2,50,0,0,Pakistan,West_Indies,200,137,Shaheen_Shah_Afridi,5,5,18,0,5,8.44,21.6,Mohammad_Nawaz,9,9,33,1,10,6.39,19.8,Mohammad_Wasim,7,18.2,0,192,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1449,670035,Brandon_King,West_Indies,7,176,43,155.81,6,3,Pakistan,West_Indies,172,163,Shaheen_Shah_Afridi,5,5,18,0,5,8.44,21.6,Mohammad_Nawaz,9,9,33,1,10,6.39,19.8,Mohammad_Wasim,7,18.2,0,192,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67
1450,670035,Brandon_King,West_Indies,7,176,21,204.76,7,2,West_Indies,Pakistan,207,208,Mohammad_Nawaz,9,9,33,1,10,6.39,19.8,Mohammad_Hasnain,1,4,0,49,0,0,0,Shahnawaz_Dahani,1,4,0,23,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
1453,670035,Brandon_King,West_Indies,1,199,49,106.12,4,1,England,West_Indies,103,104,Saqib_Mahmood,3,9,0,96,0,0,0,Chris_Jordan,12,12,38,0,12,8.52,19,Adil_Rashid,13,13,42.2,1,22,5.69,11.5,1,1,1,52,52,49,0,106.12,0,1,0,4,1,52
1454,670035,Brandon_King,West_Indies,1,199,1,0,0,0,England,West_Indies,171,170,Reece_Topley,5,5,18.1,0,4,7.37,27.2,Saqib_Mahmood,3,9,0,96,0,0,0,Chris_Jordan,12,12,38,0,12,8.52,19,2,2,1,52,52,50,52,104,0,1,1,4,1,0
1455,670035,Brandon_King,West_Indies,1,199,10,100,2,0,West_Indies,England,224,204,Reece_Topley,5,5,18.1,0,4,7.37,27.2,George_Garton,1,4,0,57,0,24,0,Tymal_Mills,5,5,16.1,1,3,8.16,32.3,3,3,1,62,52,60,31,103.33,0,1,1,6,1,10
1456,670035,Brandon_King,West_Indies,1,199,27,96.29,4,0,England,West_Indies,193,159,Reece_Topley,5,5,18.1,0,4,7.37,27.2,Moeen_Ali,10,7,21,1,8,7.04,15.7,Tymal_Mills,5,5,16.1,1,3,8.16,32.3,4,4,1,88,52,87,29.33,101.14,0,1,1,10,1,26
1457,670035,Brandon_King,West_Indies,1,199,31,109.67,2,2,West_Indies,England,179,162,Reece_Topley,5,5,18.1,0,4,7.37,27.2,Saqib_Mahmood,3,9,0,96,0,0,0,Moeen_Ali,10,7,21,1,8,7.04,15.7,5,5,1,122,52,118,30.5,103.38,0,1,1,12,3,34
1467,670035,Brandon_King,West_Indies,6,292,5,80,1,0,West_Indies,India,157,162,Bhuvneshwar_Kumar,18,18,63,1,13,7.25,29,Deepak_Chahar,7,7,23.2,1,9,8.48,15.5,Harshal_Patel,3,12,0,105,0,14.4,0,1,1,0,4,4,5,4,80,0,0,0,1,0,4
1473,670035,Brandon_King,West_Indies,6,292,30,73.33,2,0,India,West_Indies,186,178,Bhuvneshwar_Kumar,18,18,63,1,13,7.25,29,Deepak_Chahar,7,7,23.2,1,9,8.48,15.5,Yuzvendra_Chahal,5,5,19,0,6,8.68,19,2,2,0,26,22,35,13,74.28,0,0,0,3,0,22
1607,670035,Brandon_King,West_Indies,25,629,43,132.55,7,1,West_Indies,Bangladesh,193,158,Taskin_Ahmed,3,2,7,0,0,9,0,Mahedi_Hasan,3,12,0,79,0,18,0,Mustafizur_Rahman,10,9,28.1,1,15,10.79,11.2,2,1,0,57,57,43,57,132.55,0,1,0,7,1,57
1617,670035,Brandon_King,West_Indies,25,1986,5,140,0,1,Bangladesh,West_Indies,163,169,Nasum_Ahmed,1,4,0,44,0,12,0,Mahedi_Hasan,3,12,0,79,0,18,0,Shakib_Al_Hasan,14,13,47,0,21,6.93,13.4,1,1,0,7,7,5,7,140,0,0,0,0,1,7
1718,670035,Brandon_King,West_Indies,6,576,52,130.76,8,2,India,West_Indies,138,141,Bhuvneshwar_Kumar,18,18,63,1,13,7.25,29,Arshdeep_Singh,5,17.1,0,113,0,14.7,0,Ravindra_Jadeja,12,12,36.3,1,11,8.95,19.9,1,1,0,68,68,52,68,130.76,0,1,0,8,2,68
1720,670035,Brandon_King,West_Indies,6,576,20,100,3,0,West_Indies,India,164,165,Deepak_Hooda,2,2,0,5,0,0,0,Bhuvneshwar_Kumar,18,18,63,1,13,7.25,29,Avesh_Khan,5,15.2,0,157,0,30.6,0,2,2,0,88,68,72,44,122.22,0,1,0,11,2,20
1725,670035,Brandon_King,West_Indies,6,2405,8,162.5,3,0,India,West_Indies,191,132,Bhuvneshwar_Kumar,18,18,63,1,13,7.25,29,Avesh_Khan,5,15.2,0,157,0,30.6,0,Axar_Patel,2,7,1,63,0,8.4,0,1,1,0,13,13,8,13,162.5,0,0,0,3,0,13
1735,670035,Brandon_King,West_Indies,5,200,35,151.42,4,3,New_Zealand,West_Indies,145,150,Michael_Bracewell,2,6,1,29,0,12,0,Mitchell_Santner,9,8,24,0,9,7.37,16,Tim_Southee,16,15,57.3,0,21,8.99,16.4,1,1,0,53,53,35,53,151.42,0,1,0,4,3,53
1806,670035,Brandon_King,West_Indies,2,950,9,133.33,1,1,West_Indies,Australia,145,146,Mitchell_Starc,10,10,40,0,14,8.77,17.1,Josh_Hazlewood,8,8,31,1,12,7.9,15.5,Pat_Cummins,5,5,20,1,8,8.4,15,1,1,0,12,12,9,12,133.33,0,0,0,1,1,12
1808,670035,Brandon_King,West_Indies,2,209,18,127.77,3,1,Australia,West_Indies,178,147,Mitchell_Starc,10,10,40,0,14,8.77,17.1,Josh_Hazlewood,8,8,31,1,12,7.9,15.5,Pat_Cummins,5,5,20,1,8,8.4,15,1,1,0,23,23,18,23,127.77,0,0,0,3,1,23
1126,431901,Evin_Lewis,West_Indies,8,1675,10,280,2,3,Sri_Lanka,West_Indies,131,134,Angelo_Mathews,14,10,24,1,7,6.7,20.5,Akila_Dananjaya,0,0,0,0,0,0,0,Dushmantha_Chameera,0,0,0,0,0,0,0,1,1,0,28,28,10,28,280,0,0,0,2,3,28
1128,431901,Evin_Lewis,West_Indies,8,1675,6,100,1,0,Sri_Lanka,West_Indies,160,117,Akila_Dananjaya,0,0,0,0,0,0,0,Dushmantha_Chameera,0,0,0,0,0,0,0,Thisara_Perera,10,6,12.2,0,0,11.35,0,2,2,0,34,28,16,17,212.5,0,0,0,3,3,6
1130,431901,Evin_Lewis,West_Indies,8,1675,18,116.66,3,1,Sri_Lanka,West_Indies,131,134,Akila_Dananjaya,0,0,0,0,0,0,0,Dushmantha_Chameera,0,0,0,0,0,0,0,Wanindu_Hasaranga,6,5,20,0,11,4.7,10.9,3,3,0,55,28,34,18.33,161.76,0,0,0,6,4,21
1176,431901,Evin_Lewis,West_Indies,3,1131,35,202.85,4,7,South_Africa,West_Indies,160,161,George_Linde,5,16,0,125,0,16,0,Kagiso_Rabada,10,10,37.4,0,11,9.61,20.5,Anrich_Nortje,7,25,0,165,0,18.7,0,2,2,0,124,71,64,62,193.75,0,2,0,10,10,71
1178,431901,Evin_Lewis,West_Indies,3,1131,16,131.25,3,1,South_Africa,West_Indies,166,150,George_Linde,5,16,0,125,0,16,0,Lungi_Ngidi,6,22,0,242,0,18.8,0,Kagiso_Rabada,10,10,37.4,0,11,9.61,20.5,3,3,0,145,71,80,48.33,181.25,0,2,0,13,11,21
1179,431901,Evin_Lewis,West_Indies,3,1131,21,128.57,2,1,South_Africa,West_Indies,167,166,George_Linde,5,16,0,125,0,16,0,Aiden_Markram,5,10,1,109,0,60,0,Anrich_Nortje,7,25,0,165,0,18.7,0,4,4,0,172,71,101,43,170.29,0,2,0,15,12,27
1180,431901,Evin_Lewis,West_Indies,3,1131,5,140,0,1,West_Indies,South_Africa,167,146,Aiden_Markram,5,10,1,109,0,60,0,Lungi_Ngidi,6,22,0,242,0,18.8,0,Anrich_Nortje,7,25,0,165,0,18.7,0,5,5,0,179,71,106,35.8,168.86,0,2,0,15,13,7
1181,431901,Evin_Lewis,West_Indies,3,1131,34,152.94,5,3,South_Africa,West_Indies,168,143,Bjorn_Fortuin,3,5,0,75,0,30,0,Kagiso_Rabada,10,10,37.4,0,11,9.61,20.5,George_Linde,5,16,0,125,0,16,0,6,6,0,231,71,140,38.5,165,0,3,0,20,16,52
1185,431901,Evin_Lewis,West_Indies,2,1697,2,0,0,0,West_Indies,Australia,145,127,Mitchell_Starc,10,10,40,0,14,8.77,17.1,Josh_Hazlewood,8,8,31,1,12,7.9,15.5,Ashton_Agar,2,7,0,56,0,42,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0
1190,431901,Evin_Lewis,West_Indies,2,1697,14,221.42,4,2,Australia,West_Indies,189,185,Mitchell_Starc,10,10,40,0,14,8.77,17.1,Riley_Meredith,2,7.5,0,105,0,11.7,0,Jason_Behrendorff,2,6,0,70,0,0,0,2,2,0,31,31,16,15.5,193.75,0,0,1,4,2,31
1192,431901,Evin_Lewis,West_Indies,2,1697,34,232.35,4,9,West_Indies,Australia,199,183,Jason_Behrendorff,2,6,0,70,0,0,0,Josh_Hazlewood,8,8,31,1,12,7.9,15.5,Adam_Zampa,8,30,0,218,0,30,0,3,3,0,110,79,50,36.66,220,0,1,1,8,11,79
1208,431901,Evin_Lewis,West_Indies,7,1986,33,106.06,2,2,Pakistan,West_Indies,157,150,Mohammad_Hafeez,9,9,19,1,6,5.26,19,Shaheen_Shah_Afridi,5,5,18,0,5,8.44,21.6,Hasan_Ali,12,11,33,3,13,7.66,15.2,2,2,1,45,35,44,45,102.27,0,0,0,3,2,35
1354,431901,Evin_Lewis,West_Indies,1,2439,5,120,0,1,West_Indies,England,55,56,Moeen_Ali,10,7,21,1,8,7.04,15.7,Chris_Woakes,1,2,0,12,0,12,0,Tymal_Mills,5,5,16.1,1,3,8.16,32.3,3,3,0,10,6,14,3.33,71.42,0,0,0,0,1,6
1366,431901,Evin_Lewis,West_Indies,3,2439,35,160,3,6,West_Indies,South_Africa,143,144,Aiden_Markram,5,10,1,109,0,60,0,Kagiso_Rabada,10,10,37.4,0,11,9.61,20.5,Anrich_Nortje,7,25,0,165,0,18.7,0,4,4,0,66,56,49,16.5,134.69,0,1,0,3,7,56
1375,431901,Evin_Lewis,West_Indies,25,848,9,66.66,1,0,West_Indies,Bangladesh,142,139,Mahedi_Hasan,3,12,0,79,0,18,0,Taskin_Ahmed,3,2,7,0,0,9,0,Mustafizur_Rahman,10,9,28.1,1,15,10.79,11.2,1,1,0,6,6,9,6,66.66,0,0,0,1,0,6
1392,431901,Evin_Lewis,West_Indies,8,1965,6,133.33,2,0,Sri_Lanka,West_Indies,189,169,Maheesh_Theekshana,1,4,0,21,0,0,0,Binura_Fernando,1,2,0,24,0,6,0,Dushmantha_Chameera,0,0,0,0,0,0,0,1,1,0,8,8,6,8,133.33,0,0,0,2,0,8
1398,431901,Evin_Lewis,West_Indies,2,1965,26,111.53,5,0,West_Indies,Australia,157,161,Mitchell_Starc,10,10,40,0,14,8.77,17.1,Josh_Hazlewood,8,8,31,1,12,7.9,15.5,Pat_Cummins,5,5,20,1,8,8.4,15,2,2,0,37,29,32,18.5,115.62,0,0,0,7,0,29
1110,348056,Kyle_Mayers,West_Indies,5,2524,14,142.85,0,2,New_Zealand,West_Indies,238,166,Tim_Southee,16,15,57.3,0,21,8.99,16.4,Kyle_Jamieson,2,7,0,41,0,21,0,Lockie_Ferguson,5,5,17,0,8,6.17,12.7,1,1,0,20,20,14,20,142.85,0,0,0,0,2,20
1456,348056,Kyle_Mayers,West_Indies,1,199,23,173.91,2,4,England,West_Indies,193,159,Reece_Topley,5,5,18.1,0,4,7.37,27.2,Moeen_Ali,10,7,21,1,8,7.04,15.7,Tymal_Mills,5,5,16.1,1,3,8.16,32.3,1,1,0,40,40,23,40,173.91,0,0,0,2,4,40
1457,348056,Kyle_Mayers,West_Indies,1,199,19,163.15,3,2,West_Indies,England,179,162,Reece_Topley,5,5,18.1,0,4,7.37,27.2,Saqib_Mahmood,3,9,0,96,0,0,0,Moeen_Ali,10,7,21,1,8,7.04,15.7,2,2,0,71,40,42,35.5,169.04,0,0,0,5,6,31
1467,348056,Kyle_Mayers,West_Indies,6,292,24,129.16,7,0,West_Indies,India,157,162,Bhuvneshwar_Kumar,18,18,63,1,13,7.25,29,Deepak_Chahar,7,7,23.2,1,9,8.48,15.5,Harshal_Patel,3,12,0,105,0,14.4,0,1,1,0,31,31,24,31,129.16,0,0,0,7,0,31
1473,348056,Kyle_Mayers,West_Indies,6,292,10,90,1,0,India,West_Indies,186,178,Bhuvneshwar_Kumar,18,18,63,1,13,7.25,29,Deepak_Chahar,7,7,23.2,1,9,8.48,15.5,Yuzvendra_Chahal,5,5,19,0,6,8.68,19,2,2,0,40,31,34,20,117.64,0,0,0,8,0,9
1479,348056,Kyle_Mayers,West_Indies,6,292,5,120,1,0,India,West_Indies,184,167,Deepak_Chahar,7,7,23.2,1,9,8.48,15.5,Avesh_Khan,5,15.2,0,157,0,30.6,0,Venkatesh_Iyer,2,3.1,0,27,0,9.5,0,3,3,0,46,31,39,15.33,117.94,0,0,0,9,0,6
1607,348056,Kyle_Mayers,West_Indies,25,629,9,188.88,2,1,West_Indies,Bangladesh,193,158,Taskin_Ahmed,3,2,7,0,0,9,0,Mahedi_Hasan,3,12,0,79,0,18,0,Mustafizur_Rahman,10,9,28.1,1,15,10.79,11.2,2,1,0,17,17,9,17,188.88,0,0,0,2,1,17
1617,348056,Kyle_Mayers,West_Indies,25,1986,38,144.73,2,5,Bangladesh,West_Indies,163,169,Nasum_Ahmed,1,4,0,44,0,12,0,Mahedi_Hasan,3,12,0,79,0,18,0,Shakib_Al_Hasan,14,13,47,0,21,6.93,13.4,1,1,0,55,55,38,55,144.73,0,1,0,2,5,55
1702,348056,Kyle_Mayers,West_Indies,6,2041,6,250,2,1,India,West_Indies,190,122,Bhuvneshwar_Kumar,18,18,63,1,13,7.25,29,Arshdeep_Singh,5,17.1,0,113,0,14.7,0,Ravindra_Jadeja,12,12,36.3,1,11,8.95,19.9,1,1,0,15,15,6,15,250,0,0,0,2,1,15
1718,348056,Kyle_Mayers,West_Indies,6,576,14,57.14,1,0,India,West_Indies,138,141,Bhuvneshwar_Kumar,18,18,63,1,13,7.25,29,Arshdeep_Singh,5,17.1,0,113,0,14.7,0,Ravindra_Jadeja,12,12,36.3,1,11,8.95,19.9,1,1,0,8,8,14,8,57.14,0,0,0,1,0,8
1720,348056,Kyle_Mayers,West_Indies,6,576,50,146,8,4,West_Indies,India,164,165,Deepak_Hooda,2,2,0,5,0,0,0,Bhuvneshwar_Kumar,18,18,63,1,13,7.25,29,Avesh_Khan,5,15.2,0,157,0,30.6,0,2,2,0,81,73,64,40.5,126.56,0,1,0,9,4,73
1725,348056,Kyle_Mayers,West_Indies,6,2405,16,87.5,2,0,India,West_Indies,191,132,Bhuvneshwar_Kumar,18,18,63,1,13,7.25,29,Avesh_Khan,5,15.2,0,157,0,30.6,0,Axar_Patel,2,7,1,63,0,8.4,0,1,1,0,14,14,16,14,87.5,0,0,0,2,0,14
1728,348056,Kyle_Mayers,West_Indies,5,200,4,25,0,0,New_Zealand,West_Indies,185,172,Trent_Boult,5,5,20,1,7,6.8,17.1,Tim_Southee,16,15,57.3,0,21,8.99,16.4,Mitchell_Santner,9,8,24,0,9,7.37,16,1,1,0,1,1,4,1,25,0,0,0,0,0,1
1732,348056,Kyle_Mayers,West_Indies,5,200,9,44.44,1,0,New_Zealand,West_Indies,215,125,Trent_Boult,5,5,20,1,7,6.8,17.1,Tim_Southee,16,15,57.3,0,21,8.99,16.4,Mitchell_Santner,9,8,24,0,9,7.37,16,2,2,0,5,4,13,2.5,38.46,0,0,0,1,0,4
1806,348056,Kyle_Mayers,West_Indies,2,950,36,108.33,5,1,West_Indies,Australia,145,146,Mitchell_Starc,10,10,40,0,14,8.77,17.1,Josh_Hazlewood,8,8,31,1,12,7.9,15.5,Pat_Cummins,5,5,20,1,8,8.4,15,1,1,0,39,39,36,39,108.33,0,0,0,5,1,39
1808,348056,Kyle_Mayers,West_Indies,2,209,5,120,0,1,Australia,West_Indies,178,147,Mitchell_Starc,10,10,40,0,14,8.77,17.1,Josh_Hazlewood,8,8,31,1,12,7.9,15.5,Pat_Cummins,5,5,20,1,8,8.4,15,1,1,0,6,6,5,6,120,0,0,0,0,1,6
1126,906783,Obed_McCoy,West_Indies,8,1675,0,0,0,0,Sri_Lanka,West_Indies,131,134,Angelo_Mathews,14,10,24,1,7,6.7,20.5,Akila_Dananjaya,0,0,0,0,0,0,0,Dushmantha_Chameera,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,906783,Obed_McCoy,West_Indies,8,1675,7,328.57,2,2,Sri_Lanka,West_Indies,160,117,Akila_Dananjaya,0,0,0,0,0,0,0,Dushmantha_Chameera,0,0,0,0,0,0,0,Thisara_Perera,10,6,12.2,0,0,11.35,0,2,1,0,23,23,7,23,328.57,0,0,0,2,2,23
1130,906783,Obed_McCoy,West_Indies,8,1675,0,0,0,0,Sri_Lanka,West_Indies,131,134,Akila_Dananjaya,0,0,0,0,0,0,0,Dushmantha_Chameera,0,0,0,0,0,0,0,Wanindu_Hasaranga,6,5,20,0,11,4.7,10.9,3,1,0,23,23,7,23,328.57,0,0,0,2,2,0
1176,906783,Obed_McCoy,West_Indies,3,1131,0,0,0,0,South_Africa,West_Indies,160,161,George_Linde,5,16,0,125,0,16,0,Kagiso_Rabada,10,10,37.4,0,11,9.61,20.5,Anrich_Nortje,7,25,0,165,0,18.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,906783,Obed_McCoy,West_Indies,3,1131,5,20,0,0,South_Africa,West_Indies,166,150,George_Linde,5,16,0,125,0,16,0,Lungi_Ngidi,6,22,0,242,0,18.8,0,Kagiso_Rabada,10,10,37.4,0,11,9.61,20.5,2,1,1,1,1,5,0,20,0,0,0,0,0,1
1179,906783,Obed_McCoy,West_Indies,3,1131,0,0,0,0,South_Africa,West_Indies,167,166,George_Linde,5,16,0,125,0,16,0,Aiden_Markram,5,10,1,109,0,60,0,Anrich_Nortje,7,25,0,165,0,18.7,0,3,1,1,1,1,5,0,20,0,0,0,0,0,0
1180,906783,Obed_McCoy,West_Indies,3,1131,0,0,0,0,West_Indies,South_Africa,167,146,Aiden_Markram,5,10,1,109,0,60,0,Lungi_Ngidi,6,22,0,242,0,18.8,0,Anrich_Nortje,7,25,0,165,0,18.7,0,4,1,1,1,1,5,0,20,0,0,0,0,0,0
1181,906783,Obed_McCoy,West_Indies,3,1131,3,33.33,0,0,South_Africa,West_Indies,168,143,Bjorn_Fortuin,3,5,0,75,0,30,0,Kagiso_Rabada,10,10,37.4,0,11,9.61,20.5,George_Linde,5,16,0,125,0,16,0,5,2,1,2,1,8,2,25,0,0,0,0,0,1
1185,906783,Obed_McCoy,West_Indies,2,1697,0,0,0,0,West_Indies,Australia,145,127,Mitchell_Starc,10,10,40,0,14,8.77,17.1,Josh_Hazlewood,8,8,31,1,12,7.9,15.5,Ashton_Agar,2,7,0,56,0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,906783,Obed_McCoy,West_Indies,2,1697,0,0,0,0,Australia,West_Indies,141,142,Mitchell_Starc,10,10,40,0,14,8.77,17.1,Josh_Hazlewood,8,8,31,1,12,7.9,15.5,Riley_Meredith,2,7.5,0,105,0,11.7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,906783,Obed_McCoy,West_Indies,1,2439,1,0,0,0,West_Indies,England,55,56,Moeen_Ali,10,7,21,1,8,7.04,15.7,Chris_Woakes,1,2,0,12,0,12,0,Tymal_Mills,5,5,16.1,1,3,8.16,32.3,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1607,906783,Obed_McCoy,West_Indies,25,629,0,0,0,0,West_Indies,Bangladesh,193,158,Taskin_Ahmed,3,2,7,0,0,9,0,Mahedi_Hasan,3,12,0,79,0,18,0,Mustafizur_Rahman,10,9,28.1,1,15,10.79,11.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,906783,Obed_McCoy,West_Indies,25,1986,0,0,0,0,Bangladesh,West_Indies,163,169,Nasum_Ahmed,1,4,0,44,0,12,0,Mahedi_Hasan,3,12,0,79,0,18,0,Shakib_Al_Hasan,14,13,47,0,21,6.93,13.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
